exec_time,write_time,read_time
0.00167031,0.000741975,0.0003331
0.000271034,0.000690936,0.000164765
0.00025888,0.000793475,0.000197318
0.000269086,0.00067085,0.000154475
0.000286355,0.000649351,0.000172766
0.000269476,0.000699422,0.000177319
0.000261122,0.000632317,0.000172647
0.000311227,0.000680146,0.000201287
0.000289394,0.000861454,0.000234058
0.000289765,0.000684942,0.000183065
0.0002606,0.000664222,0.000158024
0.000265959,0.000687034,0.000204491
0.000257273,0.000767828,0.00021627
0.000253941,0.000888603,0.000189981
0.000267614,0.000689682,0.000202831
0.000259227,0.00072,0.000202631
0.000267596,0.000965452,0.000204887
0.000253625,0.000778763,0.00021038
0.000247245,0.000675302,0.000160378
0.000260706,0.000688661,0.000203947
0.000263921,0.000751025,0.000207816
0.000253377,0.000690155,0.000178437
0.000257335,0.00068531,0.000176738
0.000254995,0.000670856,0.0001757
0.0002489,0.000712528,0.000158965
0.000251108,0.000656245,0.000173667
0.000252776,0.000626781,0.000153076
0.00024454,0.000623411,0.000154373
0.000259199,0.000639695,0.000156482
0.000272691,0.000618257,0.000146491
0.000268731,0.000620905,0.000167653
0.000266545,0.000647391,0.00017349
0.000270442,0.000630826,0.000158038
0.000259873,0.000658196,0.000176129
0.000255221,0.000648922,0.000154729
0.000255838,0.000662111,0.000165542
0.000253629,0.000661031,0.000153159
0.000263085,0.000623548,0.000160502
0.000255247,0.000646583,0.00015023
0.0002547,0.000724113,0.000155598
0.000270528,0.000662647,0.000157094
0.000267962,0.000608523,0.000145665
0.000262625,0.000624937,0.00014746
0.000264931,0.000675784,0.000151368
0.00027924,0.000616174,0.00014738
0.000276305,0.000650154,0.000175386
0.000260877,0.000639921,0.000149257
0.000272641,0.00071664,0.000168212
0.000286631,0.000646576,0.000147186
0.000266821,0.000623052,0.000146495
