exec_time,write_time,read_time
0.000494777,0.000680508,0.000323352
0.000459598,0.000720582,0.000175331
0.000417833,0.000643288,0.00016534
0.00042687,0.000730726,0.000183827
0.000423054,0.000792728,0.000193722
0.000418887,0.000649388,0.000176832
0.000405635,0.000699886,0.000184631
0.000411531,0.000696911,0.000175376
0.000404729,0.00068928,0.000190433
0.000417465,0.00115541,0.000196865
0.000405567,0.000762903,0.000273046
0.000407276,0.000830298,0.000202584
0.000415973,0.00068021,0.000186111
0.00043349,0.00106153,0.000287926
0.000412501,0.000632486,0.000159356
0.000418294,0.00063767,0.000152637
0.000424124,0.000670749,0.000165634
0.000403611,0.000664694,0.000162433
0.000423572,0.000624797,0.000189429
0.000416623,0.000646372,0.000162941
0.000415726,0.000622182,0.0001606
0.000423405,0.000643091,0.000178913
0.000414267,0.000629386,0.000152323
0.000420498,0.000609237,0.000149121
0.000401853,0.000617542,0.000152309
0.000417886,0.000666789,0.00017666
0.000414968,0.000728483,0.00015367
0.00042708,0.000681881,0.000149916
0.00041484,0.000699184,0.000152579
0.000417583,0.000649157,0.000209226
0.000415091,0.000655366,0.000170031
0.000403216,0.000631737,0.000151906
0.000427847,0.000649813,0.000155071
0.000417192,0.000622623,0.000166269
0.00040953,0.00071773,0.000163334
0.000446886,0.000980416,0.000351776
0.000401516,0.000660884,0.000156285
0.000424491,0.00060621,0.000247539
0.000420605,0.00070954,0.000187227
0.000420621,0.000627387,0.000152443
0.000424968,0.000611574,0.000153725
0.000422936,0.000619767,0.000156548
0.000424543,0.000701262,0.000152556
0.000425167,0.000638803,0.00015386
0.00044093,0.000612021,0.000149908
0.0007361,0.000825428,0.000204786
0.000415178,0.0006239,0.000153688
0.000439836,0.000618117,0.00015496
0.000413867,0.000616114,0.00016387
0.000417821,0.000712099,0.000175237
